# TPV6/7 station x2_-12_x3_7.5 farside (along_strike=-12000, down_dip=7500)
# nearside = STRONG (larger Zp) side; farside = WEAK side.
# Columns: t h-disp h-vel h-stress v-disp v-vel v-stress n-disp n-vel n-stress
# h=strike, v=dip, n=normal; vel m/s, disp m, stress MPa, n-stress COMPRESSION-POSITIVE (drdg3d ref is negative — the viz flips it).  Velocity = imposed split-node Godunov velocity; disp = trapezoidal time-integral.
1.4923581184e-02 3.5709810622e-132 9.3657874075e-129 7.0000000000e+01 -2.6296705632e-132 -6.8955488911e-129 -5.3167427670e-128 4.7776416755e-132 1.2530407925e-128 1.2000000000e+02
1.5669760243e-02 2.3885000120e-130 6.2125769964e-127 7.0000000000e+01 -1.7424874283e-130 -4.5309879203e-127 -3.4935014742e-126 3.1938522395e-130 8.3071915368e-127 1.2000000000e+02
1.6415939302e-02 1.2192820022e-128 3.1419228758e-125 7.0000000000e+01 -8.8121833832e-129 -2.2699345742e-125 -1.7501600749e-124 1.6295034506e-128 4.1989161905e-125 1.2000000000e+02
1.7162118362e-02 4.9424395938e-127 1.2606329494e-123 7.0000000000e+01 -3.5387821525e-127 -9.0218866233e-124 -6.9560304265e-123 6.6016366636e-127 1.6837859692e-123 1.2000000000e+02
1.7908297421e-02 1.6401643353e-125 4.1376316448e-122 7.0000000000e+01 -1.1633866865e-125 -2.9331810834e-122 -2.2615430896e-121 2.1895447522e-125 5.5233608305e-122 1.2000000000e+02
1.8654476480e-02 4.5647863427e-124 1.1381716365e-120 7.0000000000e+01 -3.2074947574e-124 -7.9919749473e-121 -6.1620266609e-120 6.0903148823e-124 1.5184799219e-120 1.2000000000e+02
1.9400655539e-02 1.0864538506e-122 2.6758778146e-119 7.0000000000e+01 -7.5621283898e-123 -1.8610028280e-119 -1.4348984303e-118 1.4487037916e-122 3.5679043263e-119 1.2000000000e+02
2.0146834598e-02 2.2471580034e-121 5.4643142117e-118 7.0000000000e+01 -1.5492689584e-121 -3.7637497066e-118 -2.9020205650e-117 2.9946547427e-121 7.2815487258e-118 1.2000000000e+02
2.0893013658e-02 4.0937167451e-120 9.8237361601e-117 7.0000000000e+01 -2.7953745421e-120 -6.7008744206e-117 -5.1667523851e-116 5.4521934978e-120 1.3082814385e-116 1.2000000000e+02
2.1639192717e-02 6.6435878100e-119 1.5727331806e-115 7.0000000000e+01 -4.4928141235e-119 -1.0622849869e-115 -8.1909508487e-115 8.8428380061e-119 2.0932006745e-115 1.2000000000e+02
2.2385371776e-02 9.6988378419e-118 2.2642578009e-114 7.0000000000e+01 -6.4951636448e-118 -1.5142624969e-114 -1.1676217203e-113 1.2901468608e-117 3.0116721754e-114 1.2000000000e+02
2.3131550835e-02 1.2844885195e-116 2.9564567371e-113 7.0000000000e+01 -8.5175229115e-117 -1.9574526984e-113 -1.5093868614e-112 1.7075556316e-116 3.9298304929e-113 1.2000000000e+02
2.3877729894e-02 1.5546410060e-115 3.5270082497e-112 7.0000000000e+01 -1.0206605383e-115 -2.3116563990e-112 -1.7825486729e-111 2.0653538140e-115 4.6851499470e-112 1.2000000000e+02
2.4623908953e-02 1.7307347049e-114 3.8695313185e-111 7.0000000000e+01 -1.1248716895e-114 -2.5102826037e-111 -1.9357535936e-110 2.2977824211e-114 5.1367000377e-111 1.2000000000e+02
2.5370088013e-02 1.7824656740e-113 3.9267358780e-110 7.0000000000e+01 -1.1467430194e-113 -2.5211102437e-110 -1.9441471871e-109 2.3648730367e-113 5.2090711218e-110 1.2000000000e+02
2.6116267072e-02 1.7069507345e-112 3.7047455188e-109 7.0000000000e+01 -1.0868954863e-112 -2.3537546117e-109 -1.8151345938e-108 2.2631323584e-112 4.9111538114e-109 1.2000000000e+02
2.6862446131e-02 1.5269272786e-111 3.2646641950e-108 7.0000000000e+01 -9.6217686557e-112 -2.0522452015e-108 -1.5826604268e-107 2.0230358094e-111 4.3246793037e-108 1.2000000000e+02
2.7608625190e-02 1.2811624026e-110 2.6981954517e-107 7.0000000000e+01 -7.9883491206e-111 -1.6780157473e-107 -1.2940941482e-106 1.6962094439e-110 3.5716805230e-107 1.2000000000e+02
2.8354804249e-02 1.0120428446e-109 2.0993882032e-106 7.0000000000e+01 -6.2432881703e-110 -1.2914871017e-106 -9.9602851088e-106 1.3389303732e-109 2.7769575021e-106 1.2000000000e+02
2.9100983309e-02 7.5522226255e-109 1.5430398248e-105 7.0000000000e+01 -4.6088774560e-109 -9.3883854835e-106 -7.2407738578e-105 9.9841551531e-109 2.0395026952e-105 1.2000000000e+02
2.9847162368e-02 5.3404107724e-108 1.0746740901e-104 7.0000000000e+01 -3.2236229337e-108 -6.4661808074e-105 -4.9871774094e-104 7.0547593485e-108 1.4193447717e-104 1.2000000000e+02
3.0593341427e-02 3.5886209031e-107 7.1125828108e-104 7.0000000000e+01 -2.1423418999e-107 -4.2315129364e-104 -3.2637440377e-103 4.7369588727e-107 9.3863268380e-104 1.2000000000e+02
3.1339520486e-02 2.2975347507e-106 4.4850083161e-103 7.0000000000e+01 -1.3563024523e-106 -2.6379591684e-103 -2.0347098586e-102 3.0303447221e-106 5.9140089263e-103 1.2000000000e+02
3.2085699545e-02 1.4048098583e-105 2.7010284100e-102 7.0000000000e+01 -8.1994771714e-106 -1.5703951221e-102 -1.2113173351e-101 1.8513936599e-105 3.5586999942e-102 1.2000000000e+02
3.2831878605e-02 8.2215524148e-105 1.5570035278e-101 7.0000000000e+01 -4.7439140667e-105 -8.9470974320e-102 -6.9015450352e-101 1.0826289770e-104 2.0496909714e-101 1.2000000000e+02
3.3578057664e-02 4.6148722332e-104 8.6086985111e-101 7.0000000000e+01 -2.6320649270e-104 -4.8885496334e-101 -3.7710297783e-100 6.0718824221e-104 1.1323113810e-100 1.2000000000e+02
3.4324236723e-02 2.4892008855e-103 4.5740552844e-100 7.0000000000e+01 -1.4031036057e-103 -2.5664361197e-100 -1.9798249534e-99 3.2723118988e-103 6.0110776589e-100 1.2000000000e+02
3.5070415782e-02 1.2924741696e-102 2.3396552258e-99 7.0000000000e+01 -7.1991776055e-103 -1.2968907384e-99 -1.0004992676e-98 1.6976215076e-102 3.0719792790e-99 1.2000000000e+02
3.5816594841e-02 6.4708393050e-102 1.1540029741e-98 7.0000000000e+01 -3.5611527861e-102 -6.3185334431e-99 -4.8746944363e-98 8.4917461700e-102 1.5138461174e-98 1.2000000000e+02
3.6562773901e-02 3.1285570260e-101 5.4971434628e-98 7.0000000000e+01 -1.7009056099e-101 -2.9726174987e-98 -2.2934462006e-97 4.1019556852e-101 7.2046538944e-98 1.2000000000e+02
3.7308952960e-02 1.4628411346e-100 2.5326166782e-97 7.0000000000e+01 -7.8555397165e-101 -1.3523782476e-97 -1.0434384606e-96 1.9162299641e-100 3.3161914344e-97 1.2000000000e+02
3.8055132019e-02 6.6237749852e-100 1.1300346836e-96 7.0000000000e+01 -3.5128786235e-100 -5.9577294758e-97 -4.5969451788e-96 8.6686736340e-100 1.4782530546e-96 1.2000000000e+02
3.8801311078e-02 2.9081654923e-99 4.8893998372e-96 7.0000000000e+01 -1.5229679648e-99 -2.5447067751e-96 -1.9635725145e-95 3.8023827784e-99 6.3898729101e-96 1.2000000000e+02
3.9547490137e-02 1.2395234306e-98 2.0538997533e-95 7.0000000000e+01 -6.4087776362e-99 -1.0550835404e-95 -8.1417450425e-95 1.6191015311e-98 2.6815648955e-95 1.2000000000e+02
4.0293669197e-02 5.1345119047e-98 8.3859227695e-95 7.0000000000e+01 -2.6206107101e-98 -4.2512378366e-95 -3.2807137092e-94 6.7002976792e-98 1.0937675917e-94 1.2000000000e+02
4.1039848256e-02 2.0692420338e-97 3.3314278386e-94 7.0000000000e+01 -1.0423915974e-97 -1.6664131383e-94 -1.2860526589e-93 2.6975826162e-97 4.3407265106e-94 1.2000000000e+02
4.1786027315e-02 8.1212775311e-97 1.2889974847e-93 7.0000000000e+01 -4.0373172384e-97 -6.3609513506e-94 -4.9093294254e-93 1.0576677441e-96 1.6777783123e-93 1.2000000000e+02
4.2532206374e-02 3.1070471657e-96 4.8621250491e-93 7.0000000000e+01 -1.5240428032e-96 -2.3666990751e-93 -1.8267036498e-92 4.0422865024e-96 6.3219604140e-93 1.2000000000e+02
4.3278385433e-02 1.1597631279e-95 1.7895372656e-92 7.0000000000e+01 -5.6121655590e-96 -8.5907854734e-93 -6.6310735167e-92 1.5072862916e-95 2.3243534027e-92 1.2000000000e+02
4.4024564493e-02 4.2272296363e-95 6.4322600914e-92 7.0000000000e+01 -2.0177115216e-95 -3.0447966627e-92 -2.3503696586e-91 5.4881041577e-95 8.3455195107e-92 1.2000000000e+02
4.4770743552e-02 1.5057596879e-94 2.2596609346e-91 7.0000000000e+01 -7.0881064558e-95 -1.0545493420e-91 -8.1409056936e-91 1.9527877633e-94 2.9285591420e-91 1.2000000000e+02
4.5516922611e-02 5.2456502490e-94 7.7644492706e-91 7.0000000000e+01 -2.4348573557e-94 -3.5718112851e-91 -2.7575496344e-90 6.7955464059e-94 1.0051592426e-90 1.2000000000e+02
4.6263101670e-02 1.7885494767e-93 2.6114401555e-90 7.0000000000e+01 -8.1846860928e-94 -1.1839580033e-90 -9.1411589277e-90 2.3144321676e-93 3.3768386354e-90 1.2000000000e+02
4.7009280729e-02 5.9725436626e-93 8.6030106773e-90 7.0000000000e+01 -2.6940981488e-93 -3.8433327425e-90 -2.9675922940e-89 7.7199418102e-93 1.1111666706e-89 1.2000000000e+02
4.7755459789e-02 1.9546045384e-92 2.7778341907e-89 7.0000000000e+01 -8.6894230197e-93 -1.2226067215e-89 -9.4409461023e-89 2.5235825400e-92 3.5836537949e-89 1.2000000000e+02
4.8501638848e-02 6.2729337005e-92 8.7966776075e-89 7.0000000000e+01 -2.7479218065e-92 -3.8136630087e-89 -2.9451322085e-88 8.0895790211e-92 1.1335007919e-88 1.2000000000e+02
4.9247817907e-02 1.9753914778e-91 2.7336689877e-88 7.0000000000e+01 -8.5253223984e-92 -1.1671629752e-88 -9.0142381274e-88 2.5444720229e-91 3.5182355424e-88 1.2000000000e+02
4.9993996966e-02 6.1073527182e-91 8.3413168069e-88 7.0000000000e+01 -2.5963036653e-91 -3.5067055929e-88 -2.7085273637e-87 7.8574101583e-91 1.0722148371e-87 1.2000000000e+02
5.0740176025e-02 1.8548370637e-90 2.5004614750e-87 7.0000000000e+01 -7.7655540462e-91 -1.0348548899e-87 -7.9937614614e-87 2.3834536453e-90 3.2101691558e-87 1.2000000000e+02
5.1486355085e-02 5.5365169994e-90 7.3676255220e-87 7.0000000000e+01 -2.2823656759e-90 -3.0012012089e-87 -2.3184947435e-86 7.1056641736e-90 9.4468746733e-87 1.2000000000e+02
5.2232534144e-02 1.6250285303e-89 2.1348721237e-86 7.0000000000e+01 -6.5948884572e-90 -8.5577476202e-87 -6.6116717000e-86 2.0829970961e-89 2.7338684015e-86 1.2000000000e+02
5.2978713203e-02 4.6922912242e-89 6.0863789450e-86 7.0000000000e+01 -1.8743185526e-89 -2.4003597862e-86 -1.8546866483e-85 6.0070987020e-89 7.7839866832e-86 1.2000000000e+02
5.3724892262e-02 1.3335397591e-88 1.7079927480e-85 7.0000000000e+01 -5.2418974613e-89 -6.6258353802e-86 -5.1201054232e-85 1.7050235237e-88 2.1815172926e-85 1.2000000000e+02
5.4471071321e-02 3.7317558722e-88 4.7199981841e-85 7.0000000000e+01 -1.4432112365e-88 -1.8006897986e-85 -1.3916273570e-84 4.7651288635e-88 6.0205497639e-85 1.2000000000e+02
5.5217250381e-02 1.0286986362e-87 1.2850129011e-84 7.0000000000e+01 -3.9133323702e-88 -4.8200297277e-85 -3.7254725814e-84 1.3118343077e-87 1.6368752402e-84 1.2000000000e+02
5.5963429440e-02 2.7945049118e-87 3.4479161560e-84 7.0000000000e+01 -1.0454679470e-87 -1.2712885512e-84 -9.8270978748e-84 3.5589134343e-87 4.3860199321e-84 1.2000000000e+02
5.6709608499e-02 7.4839435577e-87 9.1212884825e-84 7.0000000000e+01 -2.7528747704e-87 -3.3051111813e-84 -2.5551634400e-83 9.5182489515e-87 1.1586916976e-83 1.2000000000e+02
5.7455787558e-02 1.9766309740e-86 2.3799405367e-83 7.0000000000e+01 -7.1471315959e-87 -8.4729111884e-84 -6.5511689046e-83 2.5104894005e-86 3.0190307570e-83 1.2000000000e+02
5.8201966617e-02 5.1504416077e-86 6.1268932977e-83 7.0000000000e+01 -1.8301981718e-86 -2.1425676784e-83 -1.6568240259e-82 6.5324437446e-86 7.7611011552e-83 1.2000000000e+02
5.8948145677e-02 1.3244498135e-85 1.5567782874e-82 7.0000000000e+01 -4.6241380223e-86 -5.3460902143e-83 -4.1346244926e-82 1.6774796099e-85 1.9691699156e-82 1.2000000000e+02
5.9694324736e-02 3.3623388566e-85 3.9054201433e-82 7.0000000000e+01 -1.1531061493e-85 -1.3166687343e-82 -1.0184427939e-81 4.2525145893e-85 4.9327524786e-82 1.2000000000e+02
6.0440503795e-02 8.4294611192e-85 9.6760981267e-82 7.0000000000e+01 -2.8388834129e-85 -3.2017568175e-82 -2.4769159736e-81 1.0645810363e-84 1.2203337565e-81 1.2000000000e+02
6.1186682854e-02 2.0875786656e-84 2.3684059554e-81 7.0000000000e+01 -6.9023063573e-85 -7.6895242881e-82 -5.9496008327e-81 2.6326205581e-84 2.9825167591e-81 1.2000000000e+02
6.1932861913e-02 5.1085554097e-84 5.7287838728e-81 7.0000000000e+01 -1.6578028087e-84 -1.8244523606e-81 -1.4118516065e-80 6.4328271632e-84 7.2032598538e-81 1.2000000000e+02
6.2679040973e-02 1.2356301648e-83 1.3697508380e-80 7.0000000000e+01 -3.9344332029e-84 -4.2776497183e-81 -3.3107988556e-80 1.5536114320e-83 1.7196479175e-80 1.2000000000e+02
6.3425220032e-02 2.9548304356e-83 3.2382591286e-80 7.0000000000e+01 -9.2290327330e-84 -9.9135808312e-81 -7.6741841956e-80 3.7096103708e-83 4.0591230418e-80 1.2000000000e+02
6.4171399091e-02 6.9878673057e-83 7.5715775195e-80 7.0000000000e+01 -2.1402497869e-83 -2.2715223170e-80 -1.7587170083e-79 8.7593891462e-83 9.4759091014e-80 1.2000000000e+02
6.4917578150e-02 1.6346889655e-82 1.7513614121e-79 7.0000000000e+01 -4.9080870854e-83 -5.1471723366e-80 -3.9859177118e-79 2.0459228966e-82 2.1883426640e-79 1.2000000000e+02
6.5663757209e-02 3.7836467090e-82 4.0085368778e-79 7.0000000000e+01 -1.1132704558e-82 -1.1536805579e-79 -8.9357172949e-79 4.7280395312e-82 5.0005930250e-79 1.2000000000e+02
6.6409936268e-02 8.6671024418e-82 9.0806959883e-79 7.0000000000e+01 -2.4981978694e-82 -2.5583705819e-79 -1.9819618662e-78 1.0813148579e-81 1.1309457420e-78 1.2000000000e+02
6.7156115328e-02 1.9652810013e-81 2.0364535516e-78 7.0000000000e+01 -5.5473291403e-82 -5.6142824385e-79 -4.3502887337e-78 2.4479460594e-81 2.5320656616e-78 1.2000000000e+02
6.7902294387e-02 4.4122377873e-81 4.5221780687e-78 7.0000000000e+01 -1.2191621123e-81 -1.2194558216e-78 -9.4511816190e-78 5.4868888726e-81 5.6132790134e-78 1.2000000000e+02
6.8648473446e-02 9.8100150375e-81 9.9456019733e-78 7.0000000000e+01 -2.6524379089e-81 -2.6221845434e-78 -2.0327500971e-77 1.2179178622e-80 1.2324211101e-77 1.2000000000e+02
6.9394652505e-02 2.1604632931e-80 2.1667769504e-77 7.0000000000e+01 -5.7137010357e-81 -5.5829857547e-78 -4.3290512530e-77 2.6777324227e-80 2.6803516824e-77 1.2000000000e+02
7.0140831564e-02 4.7138700462e-80 4.6771748373e-77 7.0000000000e+01 -1.2188692514e-80 -1.1772075067e-77 -9.1303994918e-77 5.8325787402e-80 5.7756516818e-77 1.2000000000e+02
7.0887010624e-02 1.0191686802e-79 1.0005136838e-76 7.0000000000e+01 -2.5753689826e-80 -2.4586482963e-77 -1.9074322927e-76 1.2588744637e-79 1.2333047065e-76 1.2000000000e+02
7.1633189683e-02 2.1839056345e-79 2.1213561675e-76 7.0000000000e+01 -5.3905937560e-80 -5.0870600392e-77 -3.9476744977e-76 2.6928618074e-79 2.6102428335e-76 1.2000000000e+02
7.2379368742e-02 4.6389536403e-79 4.4589625255e-76 7.0000000000e+01 -1.1179370085e-79 -1.0428723357e-76 -8.0953114152e-76 5.7099778424e-79 5.4765990520e-76 1.2000000000e+02
7.3125547801e-02 9.7696978536e-79 9.2930830460e-76 7.0000000000e+01 -2.2974558590e-79 -2.1186177544e-76 -1.6450897518e-75 1.2003832173e-78 1.1392955925e-75 1.2000000000e+02
7.3871726860e-02 2.0402875802e-78 1.9207255625e-75 7.0000000000e+01 -4.6793811579e-79 -4.2657085531e-76 -3.3133695288e-75 2.5023301115e-78 2.3503410522e-75 1.2000000000e+02
7.4617905920e-02 4.2259343574e-78 3.9375111442e-75 7.0000000000e+01 -9.4471351579e-79 -8.5134064361e-76 -6.6150242311e-75 5.1734502162e-78 4.8091203980e-75 1.2000000000e+02
7.5364084979e-02 8.6825040820e-78 8.0075298474e-75 7.0000000000e+01 -1.8907674143e-78 -1.6843882458e-75 -1.3092661182e-74 1.0609539669e-77 9.7613486761e-75 1.2000000000e+02
7.6110264038e-02 1.7698066662e-77 1.6157079087e-74 7.0000000000e+01 -3.7519314960e-78 -3.3041304180e-75 -2.5692686241e-74 2.1585440465e-77 1.9657597516e-74 1.2000000000e+02
7.6856443097e-02 3.5795705179e-77 3.2350415980e-74 7.0000000000e+01 -7.3824364024e-78 -6.4267910321e-75 -4.9994567728e-74 4.3575150302e-77 3.9281901162e-74 1.2000000000e+02
7.7602622156e-02 7.1849547403e-77 6.4285483354e-74 7.0000000000e+01 -1.4405169212e-77 -1.2396392822e-74 -9.6474118210e-74 8.7295937653e-77 7.7903878343e-74 1.2000000000e+02
7.8348801216e-02 1.4314199438e-76 1.2680121655e-73 7.0000000000e+01 -2.7877457678e-77 -2.3713675667e-74 -1.8463443490e-73 1.7357534072e-76 1.5335268669e-73 1.2000000000e+02
7.9094980275e-02 2.8308711947e-76 2.4829675322e-73 7.0000000000e+01 -5.3510967974e-77 -4.4992380822e-74 -3.5048036702e-73 3.4259479693e-76 2.9967384664e-73 1.2000000000e+02
7.9841159334e-02 5.5582945252e-76 4.8274046818e-73 7.0000000000e+01 -1.0188780156e-76 -8.4673100914e-74 -6.5992540031e-73 6.7132126456e-76 5.8141887119e-73 1.2000000000e+02
8.0587338393e-02 1.0836477303e-75 9.3198236893e-73 7.0000000000e+01 -1.9245191178e-76 -1.5806785812e-73 -1.2326300434e-72 1.3061511602e-75 1.1201295382e-72 1.2000000000e+02
8.1333517452e-02 2.0980456957e-75 1.7869306127e-72 7.0000000000e+01 -3.6063642805e-76 -2.9272076749e-73 -2.2840164566e-72 2.5236246114e-75 2.1430910957e-72 1.2000000000e+02
8.2079696512e-02 4.0343687265e-75 3.4030382213e-72 7.0000000000e+01 -6.7048089529e-76 -5.3776211302e-73 -4.1986621042e-72 4.8425897026e-75 4.0724815944e-72 1.2000000000e+02
8.2825875571e-02 7.7058784945e-75 6.4377894533e-72 7.0000000000e+01 -1.2367726765e-75 -9.8008209394e-73 -7.6573554508e-72 9.2300495388e-75 7.6873226569e-72 1.2000000000e+02
8.3572054630e-02 1.4621950413e-74 1.2099508890e-71 7.0000000000e+01 -2.2635591737e-75 -1.7720361397e-72 -1.3855033177e-71 1.7476490002e-74 1.4415791501e-71 1.2000000000e+02
8.4318233689e-02 2.7566035612e-74 2.2594804866e-71 7.0000000000e+01 -4.1105338430e-75 -3.1784503327e-72 -2.4871094590e-71 3.2875866341e-74 2.6859492626e-71 1.2000000000e+02
8.5064412748e-02 5.1638915470e-74 4.1928259837e-71 7.0000000000e+01 -7.4064196661e-75 -5.6555842936e-72 -4.4292537878e-71 6.1449825218e-74 4.9727912299e-71 1.2000000000e+02
8.5810591808e-02 9.6130312034e-74 7.7323000341e-71 7.0000000000e+01 -1.3240792861e-74 -9.9824133774e-72 -7.8251974600e-71 1.1413816522e-73 9.1493794091e-71 1.2000000000e+02
8.6556770867e-02 1.7785637233e-73 1.4172914080e-70 7.0000000000e+01 -2.3485438451e-74 -1.7476533543e-71 -1.3713851211e-70 2.1069439741e-73 1.6730798007e-70 1.2000000000e+02
8.7302949926e-02 3.2707589569e-73 2.5822720083e-70 7.0000000000e+01 -4.1327207349e-74 -3.0345148606e-71 -2.3838619420e-70 3.8657237052e-73 3.0410158563e-70 1.2000000000e+02
8.8049128985e-02 5.9791673346e-73 4.6771340133e-70 7.0000000000e+01 -7.2142062377e-74 -5.2248579128e-71 -4.1096430131e-70 7.0502908570e-73 5.4946489080e-70 1.2000000000e+02
8.8795308044e-02 1.0866453748e-72 8.4223663105e-70 7.0000000000e+01 -1.2491232056e-73 -8.9192694343e-71 -7.0251412574e-70 1.2782717590e-72 9.8700994392e-70 1.2000000000e+02
8.9541487104e-02 1.9634992206e-72 1.5080138483e-69 7.0000000000e+01 -2.1449617453e-73 -1.5092086250e-70 -1.1905286685e-69 2.3041976083e-72 1.7628014764e-69 1.2000000000e+02
9.0287666163e-02 3.5278422320e-72 2.6849288299e-69 7.0000000000e+01 -3.6521253672e-73 -2.5304748887e-70 -1.9995804646e-69 4.1298661477e-72 3.1305777114e-69 1.2000000000e+02
9.1033845222e-02 6.3032108398e-72 4.7539521560e-69 7.0000000000e+01 -6.1641719801e-73 -4.2026184136e-70 -3.3273680263e-69 7.3605502151e-72 5.5286952276e-69 1.2000000000e+02
9.1780024281e-02 1.1200219038e-71 8.3716056782e-69 7.0000000000e+01 -1.0310248736e-72 -6.9102015045e-70 -5.4832031720e-69 1.3046077352e-71 9.7103471103e-69 1.2000000000e+02
9.2526203340e-02 1.9794292642e-71 1.4663277166e-68 7.0000000000e+01 -1.7082648030e-72 -1.1242007971e-69 -8.9432722680e-69 2.2997536907e-71 1.6962766888e-68 1.2000000000e+02
9.3272382400e-02 3.4796703666e-71 2.5548012173e-68 7.0000000000e+01 -2.8022907683e-72 -1.8081408488e-69 -1.4427020837e-68 4.0322718104e-71 2.9474293985e-68 1.2000000000e+02
9.4018561459e-02 6.0849333979e-71 4.4281420834e-68 7.0000000000e+01 -4.5484518946e-72 -2.8721328865e-69 -2.2997141688e-68 7.0326636962e-71 5.0945863854e-68 1.2000000000e+02
9.4764740518e-02 1.0585886832e-70 7.6358615335e-68 7.0000000000e+01 -7.2987326080e-72 -4.4995044694e-69 -3.6179497543e-68 1.2201832471e-70 8.7604493764e-68 1.2000000000e+02
9.5510919577e-02 1.8322536668e-70 1.3100849691e-67 7.0000000000e+01 -1.1566391175e-71 -6.9391938275e-69 -5.6084282207e-68 2.1061928792e-70 1.4987459953e-67 1.2000000000e+02
9.6257098636e-02 3.1554645683e-70 2.2365460577e-67 7.0000000000e+01 -1.8075795506e-71 -1.0508104514e-68 -8.5477273938e-68 3.6171870751e-70 2.5512046897e-67 1.2000000000e+02
9.7003277696e-02 5.4074435872e-70 3.7994824028e-67 7.0000000000e+01 -2.7804279045e-71 -1.5567362009e-68 -1.2768467173e-67 6.1812257268e-70 4.3212440076e-67 1.2000000000e+02
9.7749456755e-02 9.2215201639e-70 6.4234701975e-67 7.0000000000e+01 -4.1983750161e-71 -2.2438183551e-68 -1.8608921724e-67 1.0510885322e-69 7.2836369969e-67 1.2000000000e+02
